File	Gene	Count
GCF_000003525.1.gff	18s_rRNA	8
GCF_000149555.1.gff	18s_rRNA	8
GCF_002846915.1.gff	18s_rRNA	8
GCF_011074865.1.gff	18s_rRNA	8
GCF_011800055.1.gff	18s_rRNA	8
GCF_013368755.1.gff	18s_rRNA	8
GCF_014898295.1.gff	18s_rRNA	8
GCF_016758785.1.gff	18s_rRNA	8
GCF_019915245.1.gff	18s_rRNA	8
GCF_020744255.1.gff	18s_rRNA	8
GCF_023278565.1.gff	18s_rRNA	8
GCF_028827525.1.gff	18s_rRNA	8
GCF_036884675.1.gff	18s_rRNA	8
GCF_902498895.1.gff	18s_rRNA	8
GCF_000143565.1.gff	18s_rRNA	7
GCF_000149035.1.gff	18s_rRNA	7
GCF_000150825.1.gff	18s_rRNA	7
GCF_000218685.1.gff	18s_rRNA	7
GCF_000277815.2.gff	18s_rRNA	7
GCF_001640025.1.gff	18s_rRNA	7
GCF_001723175.1.gff	18s_rRNA	7
GCF_003290485.1.gff	18s_rRNA	7
GCF_014898435.1.gff	18s_rRNA	7
GCF_016628075.1.gff	18s_rRNA	7
GCF_018924745.1.gff	18s_rRNA	7
GCF_020623625.1.gff	18s_rRNA	7
GCF_020744385.1.gff	18s_rRNA	7
GCF_022376455.1.gff	18s_rRNA	7
GCF_025094135.1.gff	18s_rRNA	7
GCF_026914185.1.gff	18s_rRNA	7
GCF_028827025.1.gff	18s_rRNA	7
GCF_028827675.1.gff	18s_rRNA	7
GCF_028828445.1.gff	18s_rRNA	7
GCF_028828765.1.gff	18s_rRNA	7
GCF_029542785.1.gff	18s_rRNA	7
GCF_030384665.1.gff	18s_rRNA	7
GCF_000150705.2.gff	18s_rRNA	6
GCF_001638985.1.gff	18s_rRNA	6
GCF_001664045.1.gff	18s_rRNA	6
GCF_002102565.1.gff	18s_rRNA	6
GCF_003184525.1.gff	18s_rRNA	6
GCF_013402915.1.gff	18s_rRNA	6
GCF_020137385.1.gff	18s_rRNA	6
GCF_023757985.1.gff	18s_rRNA	6
GCF_023758015.1.gff	18s_rRNA	6
GCF_028826915.1.gff	18s_rRNA	6
GCF_030913465.1.gff	18s_rRNA	6
GCF_000002945.1.gff	18s_rRNA	5
GCF_000003855.2.gff	18s_rRNA	5
GCF_000006335.3.gff	18s_rRNA	5
GCF_000146465.1.gff	18s_rRNA	5
GCF_000149335.2.gff	18s_rRNA	5
GCF_000151145.1.gff	18s_rRNA	5
GCF_000170995.1.gff	18s_rRNA	5
GCF_000439145.1.gff	18s_rRNA	5
GCF_004011695.2.gff	18s_rRNA	5
GCF_011074885.1.gff	18s_rRNA	5
GCF_014066305.1.gff	18s_rRNA	5
GCF_014898535.1.gff	18s_rRNA	5
GCF_016647635.1.gff	18s_rRNA	5
GCF_020509005.1.gff	18s_rRNA	5
GCF_022605165.1.gff	18s_rRNA	5
GCF_025602895.1.gff	18s_rRNA	5
GCF_028828015.1.gff	18s_rRNA	5
GCF_028974205.1.gff	18s_rRNA	5
GCF_030864355.1.gff	18s_rRNA	5
GCF_030867785.1.gff	18s_rRNA	5
GCF_035658355.1.gff	18s_rRNA	5
GCF_036417295.1.gff	18s_rRNA	5
GCF_000146945.2.gff	18s_rRNA	4
GCF_000149845.2.gff	18s_rRNA	4
GCF_000150115.1.gff	18s_rRNA	4
GCF_000150505.1.gff	18s_rRNA	4
GCF_000687475.1.gff	18s_rRNA	4
GCF_000708205.1.gff	18s_rRNA	4
GCF_003942205.1.gff	18s_rRNA	4
GCF_004022145.1.gff	18s_rRNA	4
GCF_009556855.1.gff	18s_rRNA	4
GCF_013390195.1.gff	18s_rRNA	4
GCF_014898465.1.gff	18s_rRNA	4
GCF_016861625.1.gff	18s_rRNA	4
GCF_016861865.1.gff	18s_rRNA	4
GCF_016906535.1.gff	18s_rRNA	4
GCF_019650295.1.gff	18s_rRNA	4
GCF_020726555.1.gff	18s_rRNA	4
GCF_021015755.1.gff	18s_rRNA	4
GCF_022984875.1.gff	18s_rRNA	4
GCF_024521635.1.gff	18s_rRNA	4
GCF_028826775.1.gff	18s_rRNA	4
GCF_028827155.1.gff	18s_rRNA	4
GCF_028827245.1.gff	18s_rRNA	4
GCF_035222375.1.gff	18s_rRNA	4
GCF_036850825.1.gff	18s_rRNA	4
GCF_907166805.1.gff	18s_rRNA	4
GCF_000002515.2.gff	18s_rRNA	3
GCF_000002855.4.gff	18s_rRNA	3
GCF_000003835.1.gff	18s_rRNA	3
GCF_000026365.1.gff	18s_rRNA	3
GCF_000091225.2.gff	18s_rRNA	3
GCF_000142805.1.gff	18s_rRNA	3
GCF_000143365.1.gff	18s_rRNA	3
GCF_000150035.1.gff	18s_rRNA	3
GCF_000150975.2.gff	18s_rRNA	3
GCF_000151335.2.gff	18s_rRNA	3
GCF_000225605.1.gff	18s_rRNA	3
GCF_000231115.1.gff	18s_rRNA	3
GCF_000243375.1.gff	18s_rRNA	3
GCF_000271645.1.gff	18s_rRNA	3
GCF_000300575.1.gff	18s_rRNA	3
GCF_000464535.1.gff	18s_rRNA	3
GCF_002954075.1.gff	18s_rRNA	3
GCF_003054445.1.gff	18s_rRNA	3
GCF_011692745.1.gff	18s_rRNA	3
GCF_013085055.1.gff	18s_rRNA	3
GCF_013340325.1.gff	18s_rRNA	3
GCF_014595645.1.gff	18s_rRNA	3
GCF_017499595.1.gff	18s_rRNA	3
GCF_020744475.1.gff	18s_rRNA	3
GCF_023758065.1.gff	18s_rRNA	3
GCF_023758085.1.gff	18s_rRNA	3
GCF_026319165.1.gff	18s_rRNA	3
GCF_028009165.1.gff	18s_rRNA	3
GCF_028827145.1.gff	18s_rRNA	3
GCF_028827665.1.gff	18s_rRNA	3
GCF_028827735.1.gff	18s_rRNA	3
GCF_028827825.1.gff	18s_rRNA	3
GCF_028828555.1.gff	18s_rRNA	3
GCF_037102585.1.gff	18s_rRNA	3
GCF_947243775.1.gff	18s_rRNA	3
GCF_000003125.1.gff	18s_rRNA	2
GCF_000004155.1.gff	18s_rRNA	2
GCF_000091045.1.gff	18s_rRNA	2
GCF_000143105.1.gff	18s_rRNA	2
GCF_000146045.2.gff	18s_rRNA	2
GCF_000149425.1.gff	18s_rRNA	2
GCF_000150675.1.gff	18s_rRNA	2
GCF_000151125.1.gff	18s_rRNA	2
GCF_000151645.1.gff	18s_rRNA	2
GCF_000182565.1.gff	18s_rRNA	2
GCF_000184455.2.gff	18s_rRNA	2
GCF_000225545.1.gff	18s_rRNA	2
GCF_000226095.1.gff	18s_rRNA	2
GCF_000235365.1.gff	18s_rRNA	2
GCF_000237345.1.gff	18s_rRNA	2
GCF_000293215.1.gff	18s_rRNA	2
GCF_000300595.1.gff	18s_rRNA	2
GCF_000315915.1.gff	18s_rRNA	2
GCF_000348985.1.gff	18s_rRNA	2
GCF_000732125.1.gff	18s_rRNA	2
GCF_000804445.1.gff	18s_rRNA	2
GCF_000814965.1.gff	18s_rRNA	2
GCF_000820605.1.gff	18s_rRNA	2
GCF_001417885.1.gff	18s_rRNA	2
GCF_001642475.1.gff	18s_rRNA	2
GCF_001661255.1.gff	18s_rRNA	2
GCF_001890905.1.gff	18s_rRNA	2
GCF_002105105.1.gff	18s_rRNA	2
GCF_002105155.1.gff	18s_rRNA	2
GCF_002237265.1.gff	18s_rRNA	2
GCF_003444635.1.gff	18s_rRNA	2
GCF_009771025.1.gff	18s_rRNA	2
GCF_011745365.1.gff	18s_rRNA	2
GCF_014133895.1.gff	18s_rRNA	2
GCF_016647745.1.gff	18s_rRNA	2
GCF_021052385.1.gff	18s_rRNA	2
GCF_021365365.1.gff	18s_rRNA	2
GCF_022264815.1.gff	18s_rRNA	2
GCF_022376445.1.gff	18s_rRNA	2
GCF_022836535.1.gff	18s_rRNA	2
GCF_024043145.1.gff	18s_rRNA	2
GCF_025201335.1.gff	18s_rRNA	2
GCF_028826845.1.gff	18s_rRNA	2
GCF_028826855.1.gff	18s_rRNA	2
GCF_028827545.1.gff	18s_rRNA	2
GCF_028828025.1.gff	18s_rRNA	2
GCF_028828045.1.gff	18s_rRNA	2
GCF_028828495.1.gff	18s_rRNA	2
GCF_029532465.1.gff	18s_rRNA	2
GCF_029542925.1.gff	18s_rRNA	2
GCF_029851405.1.gff	18s_rRNA	2
GCF_030867565.1.gff	18s_rRNA	2
GCF_030869225.1.gff	18s_rRNA	2
GCF_030913485.1.gff	18s_rRNA	2
GCF_033439665.1.gff	18s_rRNA	2
GCF_034447905.1.gff	18s_rRNA	2
GCF_035222475.1.gff	18s_rRNA	2
GCF_035222485.1.gff	18s_rRNA	2
GCF_036327395.1.gff	18s_rRNA	2
GCF_036370985.1.gff	18s_rRNA	2
GCF_903064755.1.gff	18s_rRNA	2
GCF_000002545.3.gff	18s_rRNA	1
GCF_000002655.1.gff	18s_rRNA	1
GCF_000026945.1.gff	18s_rRNA	1
GCF_000143535.2.gff	18s_rRNA	1
GCF_000149615.1.gff	18s_rRNA	1
GCF_000149645.3.gff	18s_rRNA	1
GCF_000151505.1.gff	18s_rRNA	1
GCF_000167675.1.gff	18s_rRNA	1
GCF_000171015.1.gff	18s_rRNA	1
GCF_000181695.2.gff	18s_rRNA	1
GCF_000182765.1.gff	18s_rRNA	1
GCF_000182805.3.gff	18s_rRNA	1
GCF_000182965.3.gff	18s_rRNA	1
GCF_000187245.1.gff	18s_rRNA	1
GCF_000192795.1.gff	18s_rRNA	1
GCF_000209165.1.gff	18s_rRNA	1
GCF_000221225.1.gff	18s_rRNA	1
GCF_000223485.1.gff	18s_rRNA	1
GCF_000226115.1.gff	18s_rRNA	1
GCF_000227115.2.gff	18s_rRNA	1
GCF_000236905.1.gff	18s_rRNA	1
GCF_000250985.1.gff	18s_rRNA	1
GCF_000264905.1.gff	18s_rRNA	1
GCF_000271605.1.gff	18s_rRNA	1
GCF_000271625.1.gff	18s_rRNA	1
GCF_000275845.1.gff	18s_rRNA	1
GCF_000281105.1.gff	18s_rRNA	1
GCF_000292625.1.gff	18s_rRNA	1
GCF_000298775.1.gff	18s_rRNA	1
GCF_000304475.1.gff	18s_rRNA	1
GCF_000315645.1.gff	18s_rRNA	1
GCF_000315875.1.gff	18s_rRNA	1
GCF_000320565.1.gff	18s_rRNA	1
GCF_000338955.1.gff	18s_rRNA	1
GCF_000338995.1.gff	18s_rRNA	1
GCF_000340215.1.gff	18s_rRNA	1
GCF_000344685.1.gff	18s_rRNA	1
GCF_000349005.2.gff	18s_rRNA	1
GCF_000349305.1.gff	18s_rRNA	1
GCF_000354255.1.gff	18s_rRNA	1
GCF_000359705.1.gff	18s_rRNA	1
GCF_000392275.1.gff	18s_rRNA	1
GCF_000403515.1.gff	18s_rRNA	1
GCF_000497045.1.gff	18s_rRNA	1
GCF_000516985.1.gff	18s_rRNA	1
GCF_000576695.1.gff	18s_rRNA	1
GCF_000738915.1.gff	18s_rRNA	1
GCF_000760515.2.gff	18s_rRNA	1
GCF_000803265.1.gff	18s_rRNA	1
GCF_000835505.1.gff	18s_rRNA	1
GCF_000938715.1.gff	18s_rRNA	1
GCF_000961545.1.gff	18s_rRNA	1
GCF_000988165.1.gff	18s_rRNA	1
GCF_001204775.2.gff	18s_rRNA	1
GCF_001278385.1.gff	18s_rRNA	1
GCF_001477535.1.gff	18s_rRNA	1
GCF_001477545.1.gff	18s_rRNA	1
GCF_001561935.1.gff	18s_rRNA	1
GCF_001625195.1.gff	18s_rRNA	1
GCF_001646965.1.gff	18s_rRNA	1
GCF_001651985.1.gff	18s_rRNA	1
GCF_001653235.2.gff	18s_rRNA	1
GCF_001773325.1.gff	18s_rRNA	1
GCF_001792695.1.gff	18s_rRNA	1
GCF_001831195.1.gff	18s_rRNA	1
GCF_001896365.1.gff	18s_rRNA	1
GCF_002104995.1.gff	18s_rRNA	1
GCF_002117355.1.gff	18s_rRNA	1
GCF_003019875.1.gff	18s_rRNA	1
GCF_003144135.1.gff	18s_rRNA	1
GCF_003144205.1.gff	18s_rRNA	1
GCF_003144295.1.gff	18s_rRNA	1
GCF_003316985.1.gff	18s_rRNA	1
GCF_003426965.1.gff	18s_rRNA	1
GCF_003724135.2.gff	18s_rRNA	1
GCF_004353045.1.gff	18s_rRNA	1
GCF_006535985.1.gff	18s_rRNA	1
GCF_007821495.1.gff	18s_rRNA	1
GCF_008629635.1.gff	18s_rRNA	1
GCF_008704595.1.gff	18s_rRNA	1
GCF_010093505.1.gff	18s_rRNA	1
GCF_010093625.1.gff	18s_rRNA	1
GCF_010093815.1.gff	18s_rRNA	1
GCF_010724455.1.gff	18s_rRNA	1
GCF_012971845.1.gff	18s_rRNA	1
GCF_013396195.1.gff	18s_rRNA	1
GCF_013461495.1.gff	18s_rRNA	1
GCF_015533775.1.gff	18s_rRNA	1
GCF_019049425.1.gff	18s_rRNA	1
GCF_019112545.1.gff	18s_rRNA	1
GCF_019207285.1.gff	18s_rRNA	1
GCF_019207475.1.gff	18s_rRNA	1
GCF_019321695.1.gff	18s_rRNA	1
GCF_019456465.1.gff	18s_rRNA	1
GCF_020536065.1.gff	18s_rRNA	1
GCF_020726525.1.gff	18s_rRNA	1
GCF_020744495.1.gff	18s_rRNA	1
GCF_021365285.1.gff	18s_rRNA	1
GCF_021653875.1.gff	18s_rRNA	1
GCF_021821965.1.gff	18s_rRNA	1
GCF_022114955.1.gff	18s_rRNA	1
GCF_022478715.1.gff	18s_rRNA	1
GCF_022478825.1.gff	18s_rRNA	1
GCF_022495145.1.gff	18s_rRNA	1
GCF_022497035.1.gff	18s_rRNA	1
GCF_022578515.1.gff	18s_rRNA	1
GCF_022829205.1.gff	18s_rRNA	1
GCF_023601865.1.gff	18s_rRNA	1
GCF_024043155.1.gff	18s_rRNA	1
GCF_024043165.1.gff	18s_rRNA	1
GCF_024244095.1.gff	18s_rRNA	1
GCF_024291825.1.gff	18s_rRNA	1
GCF_024610245.1.gff	18s_rRNA	1
GCF_024610255.1.gff	18s_rRNA	1
GCF_024610275.1.gff	18s_rRNA	1
GCF_025201355.1.gff	18s_rRNA	1
GCF_025526975.1.gff	18s_rRNA	1
GCF_025882075.1.gff	18s_rRNA	1
GCF_026229845.1.gff	18s_rRNA	1
GCF_026319265.1.gff	18s_rRNA	1
GCF_028827265.1.gff	18s_rRNA	1
GCF_028828195.1.gff	18s_rRNA	1
GCF_028829465.1.gff	18s_rRNA	1
GCF_028829775.1.gff	18s_rRNA	1
GCF_028829835.1.gff	18s_rRNA	1
GCF_028974065.1.gff	18s_rRNA	1
GCF_030411735.1.gff	18s_rRNA	1
GCF_030869305.1.gff	18s_rRNA	1
GCF_030913505.1.gff	18s_rRNA	1
GCF_033296635.1.gff	18s_rRNA	1
GCF_033847375.1.gff	18s_rRNA	1
GCF_035222275.1.gff	18s_rRNA	1
GCF_035927105.1.gff	18s_rRNA	1
GCF_035928015.1.gff	18s_rRNA	1
GCF_036884685.1.gff	18s_rRNA	1
GCF_900007245.1.gff	18s_rRNA	1
GCF_947241705.1.gff	18s_rRNA	1
